HRMONTH,teacher_0,teacher_1,employed_0,employed_1,PWSSWGT_0
2,0,0,1,1,4944.896
2,0,0,1,1,5007.1927
2,0,0,1,1,3837.1776
2,0,0,1,1,3703.5307
2,0,0,1,1,3806.4914
2,0,0,1,1,4087.3149
2,0,0,1,1,4259.6881
2,0,0,0,0,3615.7601
2,0,0,1,0,3228.6719
2,0,0,0,1,3697.7753
2,0,0,1,1,3776.6787
2,0,0,0,0,5014.5032
2,0,0,0,0,3218.7788
2,0,0,0,0,3654.0282
2,0,0,0,0,3772.1104
2,0,0,1,1,5260.8178
2,0,0,1,0,4321.996
2,0,0,1,1,4296.2941
2,0,0,0,1,3636.1545
2,0,0,1,0,4483.1345
2,0,0,0,0,3541.9517
2,0,0,1,1,4151.1117
2,0,0,0,0,4854.5638
2,0,0,0,0,3526.7321
2,0,0,0,0,3610.3055
2,0,0,1,1,4745.5013
2,0,0,0,0,4802.1475
2,0,0,0,0,4336.1627
2,0,0,1,1,4565.4195
2,0,0,1,0,4787.3003
2,0,0,1,1,7476.2689
2,0,0,1,1,5298.8094
2,0,0,1,1,5949.162
2,0,0,0,0,6123.3852
2,0,0,0,1,5354.7363
2,0,0,1,1,7625.8214
2,0,0,0,0,3606.8701
2,0,0,1,1,4886.9018
2,0,0,1,1,5030.6606
2,0,0,1,0,5512.3553
2,0,0,1,1,4131.4889
2,0,0,0,1,4257.1863
2,0,0,0,0,3392.0989
2,0,0,1,1,4517.9901
2,0,0,1,1,4023.3994
2,0,0,1,1,4495.866
2,0,0,1,1,4929.1444
2,0,0,0,0,4153.9996
2,0,0,0,1,4528.8745
2,0,0,0,0,4708.9587
2,0,0,1,1,5166.5076
2,1,1,1,1,3827.4048
2,1,1,1,1,6447.3686
2,1,0,1,1,3000.2825
2,1,0,1,1,2779.1184
2,1,0,1,1,2779.1184
2,1,0,1,1,3827.4048
2,0,0,0,0,3508.2477
2,0,0,0,0,3997.0935
2,0,0,1,1,3969.9547
2,0,0,1,1,3784.0137
2,0,0,0,0,4196.7677
2,0,0,1,0,4961.0677
2,0,0,1,0,3858.1631
2,0,0,1,1,4743.5834
2,0,0,1,1,3647.2671
2,0,0,1,1,5519.2023
2,0,0,0,0,3097.1702
2,0,0,1,1,7666.4673
2,0,0,1,0,4896.2803
2,0,0,1,1,3575.4252
2,0,0,1,1,3231.2798
2,0,0,1,1,3673.1374
2,0,0,1,1,3583.6354
2,0,0,0,0,3708.9816
2,0,0,0,1,3407.2048
2,0,0,1,1,4414.0069
2,0,0,0,0,4119.4142
2,0,0,1,1,3582.2866
2,0,0,1,1,3893.1931
2,0,0,1,1,3221.0734
2,0,0,0,0,2972.8746
2,0,0,1,1,3377.5835
2,0,0,1,1,3664.7271
2,0,0,0,0,3560.9308
2,0,0,1,1,4424.6883
2,0,0,1,1,4021.7026
2,0,0,1,1,4769.9721
2,0,0,1,1,3188.2459
2,0,0,1,1,3947.8938
2,0,0,1,1,3795.5803
2,0,0,0,0,4872.9518
2,0,0,1,1,3896.1755
2,0,0,1,1,3829.1756
2,0,0,1,0,3816.1334
2,0,0,0,0,3319.8374
2,0,0,1,1,4494.6341
2,0,0,0,0,4115.5169
2,0,0,0,0,3842.4145
2,0,0,0,0,5143.5816
2,0,0,1,1,4477.0356
2,0,0,0,1,4361.7988
2,0,0,1,1,3255.1775
2,0,0,0,0,3317.0045
2,0,0,0,0,7162.994
2,0,0,0,0,3317.0045
2,0,0,0,0,3705.8199
2,0,0,1,1,4657.4802
2,0,0,1,1,2995.2747
2,0,0,1,1,3984.2048
2,0,0,1,1,4361.2726
2,0,0,1,1,4187.3902
2,0,0,0,1,4380.0194
2,0,0,1,1,3264.5947
2,0,0,1,1,3368.6624
2,0,0,0,0,3571.8281
2,0,0,0,0,3197.0712
2,0,0,1,1,3171.9709
2,0,0,1,1,3507.2736
2,0,0,0,0,3246.8612
2,0,0,0,0,4461.1599
2,0,0,1,0,5029.9972
2,0,0,1,1,3171.9709
2,0,0,0,0,4723.3214
2,0,0,0,0,3278.8998
2,0,0,0,0,3982.7582
2,0,0,1,1,3995.251
2,0,0,1,1,5055.7532
2,0,0,1,0,3448.5185
2,0,0,0,0,5005.6098
2,0,0,1,1,5226.1158
2,0,0,1,1,5226.1158
2,0,0,1,1,4124.4828
2,0,0,0,0,5347.651
2,0,0,1,1,4762.7204
2,0,0,1,1,3835.9572
2,0,0,1,1,3642.077
2,0,0,1,1,4380.0194
2,0,0,1,1,3741.9362
2,0,0,0,0,3839.4376
2,0,0,1,1,5030.8712
2,0,0,0,0,4315.1588
2,0,0,0,0,3778.1189
2,0,0,1,0,4124.4828
2,0,0,0,0,4148.0057
2,0,0,0,0,3373.0983
2,0,0,0,0,3249.7602
2,0,0,0,0,3115.4933
2,0,0,1,0,3724.476
2,0,0,0,0,3606.6386
2,0,0,1,1,3663.3121
2,0,0,0,0,3487.7979
2,0,0,0,0,3487.7979
2,0,0,1,1,5361.4732
2,0,0,0,0,5081.3145
2,0,0,1,1,4387.2705
2,1,1,1,1,4516.3316
2,0,0,0,0,5180.9278
2,0,0,1,1,3691.6171
2,0,0,0,1,4567.5039
2,0,0,0,0,4542.8548
2,0,0,1,1,3774.0691
2,0,0,1,0,3609.8103
2,0,0,1,0,3862.2363
2,0,0,1,1,4141.8245
2,0,0,0,0,4368.4905
2,0,0,0,0,3614.1177
2,0,0,1,1,5126.8521
2,0,0,0,0,4589.6434
2,0,0,1,1,4939.1497
2,0,0,1,1,4197.6363
2,0,0,1,1,4939.1497
2,0,0,0,1,4939.1497
2,0,0,0,0,3184.1641
2,0,0,1,0,3944.6762
2,0,0,1,1,4458.5965
2,0,0,1,1,4458.5965
2,0,0,1,1,4458.5965
2,0,0,1,1,4532.3679
2,0,0,0,0,4008.893
2,0,0,1,1,3488.8057
2,0,0,1,1,4802.358
2,0,0,0,0,3313.7671
2,0,0,0,0,3740.1481
2,0,0,1,1,4369.2982
2,0,0,1,1,4203.3627
2,0,0,1,1,4470.5825
2,0,0,1,1,4401.2942
2,0,0,0,1,4834.7845
2,0,0,1,1,4314.4465
2,0,0,1,1,5824.066
2,0,0,0,0,3193.9508
2,0,0,0,0,4833.0918
2,0,0,1,0,4793.8947
2,0,0,1,1,4298.7189
2,0,0,0,0,4833.0918
2,0,0,0,0,3689.5056
2,0,0,1,1,3776.3145
2,0,0,1,1,4088.4163
2,0,0,1,1,4850.561
2,0,0,0,1,5066.735
2,0,0,1,0,4975.6946
2,0,0,1,1,4716.1714
2,0,0,1,1,4944.896
2,0,0,0,0,3703.5307
2,0,1,1,1,3532.5979
2,0,0,1,1,5706.5146
2,0,0,0,1,4227.3648
2,0,0,1,0,4133.4406
2,0,0,0,0,4160.2066
2,0,0,1,1,5260.0719
2,0,0,1,0,9218.1569
2,0,0,0,1,3570.712
2,0,0,0,0,4014.2367
2,0,0,0,0,4435.7465
2,0,0,0,0,3358.6989
2,0,0,0,0,3451.5866
2,0,0,0,0,3451.5866
2,0,0,0,0,5014.5032
2,0,0,0,0,3678.3195
2,0,0,0,0,4447.2765
2,0,0,1,1,4047.6797
2,0,0,1,1,4972.8141
2,0,0,1,1,5615.5338
2,0,0,0,0,3870.9273
2,0,0,0,0,4081.0835
2,0,0,1,1,4480.0481
2,0,0,0,0,3965.5815
2,0,0,0,0,5197.6496
2,0,0,1,1,4191.1369
2,0,0,1,1,4963.0033
2,0,0,0,0,3706.7395
2,0,0,0,0,4743.2904
2,0,0,0,0,4484.8131
2,0,0,1,1,3685.6346
2,0,0,0,0,4577.7046
2,0,0,1,1,4474.235
2,0,0,0,1,4914.6106
2,0,0,1,1,4914.6106
2,0,0,0,1,3740.2674
2,0,0,0,0,4110.2571
2,0,0,1,1,3640.832
2,0,0,1,1,4593.535
2,0,0,0,0,3556.8151
2,0,0,1,0,3556.8151
2,0,0,1,1,4539.504
2,0,1,1,1,4015.1556
2,0,0,1,1,4950.6962
2,0,0,0,0,4770.0444
2,0,0,0,0,4237.1149
2,0,0,1,1,4739.4697
2,0,0,0,0,4063.7314
2,0,0,0,0,4106.2069
2,0,0,1,1,3315.5407
2,0,0,1,1,4374.912
2,0,0,1,1,5067.1026
2,0,0,0,0,5014.5032
2,0,0,0,0,4331.65
2,0,0,1,0,3358.6989
2,0,0,1,0,3451.5866
2,0,0,0,0,3339.8608
2,0,0,1,1,4544.6716
2,0,0,1,1,5023.373
2,0,0,1,1,3918.0934
2,0,0,1,1,4566.8429
2,0,0,0,0,6805.2996
2,0,0,1,1,4128.7425
2,0,0,1,1,4877.0442
2,0,0,1,1,4674.4398
2,0,0,0,0,4679.2807
2,0,0,1,1,4093.8344
2,0,0,0,0,4679.2807
2,0,0,1,1,4093.8344
2,0,0,1,1,4021.3022
2,0,0,1,1,4498.7961
2,0,0,1,1,4540.7617
2,0,0,0,0,6008.7618
2,1,1,1,1,5237.4938
2,0,0,0,0,4279.2501
2,0,0,0,0,4165.2977
2,0,0,0,0,4115.4866
2,0,0,0,0,5587.5907
2,0,0,1,1,8936.26
2,0,0,1,1,7079.2666
2,0,0,1,1,3846.6311
2,0,0,0,0,4374.7252
2,0,0,1,0,3872.3534
2,0,0,1,1,3769.3325
2,0,0,1,1,3814.2351
2,0,0,1,1,3703.8821
2,0,0,1,1,4944.8433
2,0,0,0,0,4471.5838
2,0,0,0,0,5078.1295
2,0,0,0,0,4204.484
2,0,0,1,1,5346.5022
2,0,0,1,1,5346.5022
2,0,0,1,1,4833.0918
2,0,0,1,1,3689.5056
2,0,0,1,1,3787.3932
2,0,0,0,0,3755.4962
2,0,0,0,0,3246.8829
2,0,0,0,0,3610.3055
2,0,0,1,1,4566.8429
2,0,0,1,1,4540.8014
2,0,0,1,1,5805.9627
2,0,0,0,0,5426.0058
2,0,0,0,0,5387.3798
2,0,0,1,0,4032.4637
2,0,0,1,1,3427.5837
2,0,0,1,1,3427.5837
2,0,0,1,1,3668.1281
2,0,0,1,1,4051.8144
2,0,0,1,1,5043.2555
2,0,0,1,1,4622.861
2,0,0,0,0,5049.1962
2,0,0,1,1,5116.3446
2,0,0,1,1,5174.3525
2,0,0,0,0,4099.5308
2,0,0,1,1,4924.014
2,0,0,1,1,4523.5419
2,0,0,1,1,7018.0611
2,0,0,0,0,4275.0482
2,0,0,0,0,3728.8305
2,0,0,0,0,4081.0835
2,0,0,0,0,3903.4624
2,0,0,0,0,3769.6277
2,0,0,0,0,4619.805
2,0,0,1,1,4551.0822
2,0,0,0,0,5602.2907
2,0,0,1,1,5532.2095
2,0,0,0,0,5693.5601
2,0,0,1,1,5582.146
2,0,0,1,1,5268.9683
2,0,0,1,1,4679.8629
2,0,0,1,1,3913.1813
2,0,0,0,1,6144.7077
2,0,0,0,0,3393.8824
2,0,0,1,1,3393.8824
2,0,0,1,1,3991.0558
2,0,0,1,1,4343.2896
2,0,0,1,1,5515.1158
2,0,0,0,0,3465.2697
2,0,0,0,1,3641.1683
2,0,0,0,0,3900.6248
2,0,0,0,0,4098.6222
2,0,0,0,0,5048.5232
2,0,0,0,0,4176.7189
2,0,0,1,1,6084.4792
2,0,0,1,1,4751.0603
2,0,0,0,0,3889.6512
2,0,0,1,1,5181.9685
2,0,0,1,1,3672.3135
2,0,0,1,1,4527.7161
2,0,0,0,0,4192.3917
2,0,0,0,0,3755.6114
2,0,0,0,1,0.0
2,0,0,1,1,4589.8652
2,0,0,0,0,3775.895
2,0,0,1,1,3956.559
2,0,0,0,0,4182.1061
2,1,1,1,1,4311.3287
2,0,0,0,0,3755.6114
2,0,0,1,1,4963.7848
2,0,0,0,0,3672.3135
2,0,0,0,0,5155.5977
2,0,0,0,0,3465.3674
2,1,1,1,1,4418.0862
2,1,1,1,1,4433.5202
2,0,0,1,1,4992.4548
2,0,0,1,1,4035.3374
2,0,0,1,1,5099.7602
2,0,0,0,0,3911.4191
2,0,0,0,0,3512.8471
2,0,0,0,0,3382.0197
2,0,0,0,0,3382.0197
2,0,0,1,1,4331.0829
2,0,0,1,0,4469.3633
2,0,0,1,1,5249.7962
2,0,0,1,1,4829.7328
2,0,0,1,1,3833.7132
2,0,0,0,0,3685.1825
2,0,0,1,1,3344.1836
2,0,0,1,1,4518.2842
2,0,0,0,0,5508.3526
2,0,0,0,0,3784.1138
2,0,0,1,0,4418.0862
2,0,0,1,1,4059.1357
2,0,0,1,1,3614.7764
2,0,0,1,1,4133.1687
2,0,0,1,1,5508.3526
2,0,0,1,1,4971.1885
2,0,0,1,1,4637.2263
2,0,0,1,1,3942.1865
2,0,0,1,1,3045.4733
2,0,0,1,1,3219.0894
2,0,0,1,1,4791.2135
2,0,0,0,0,3909.7064
2,0,0,0,0,4297.2618
2,0,0,0,0,3832.2243
2,0,0,1,1,3878.0157
2,0,0,0,0,6555.509
2,0,0,0,0,4802.1994
2,0,0,0,0,4133.5535
2,0,0,1,1,4616.0096
2,0,0,1,1,3684.8002
2,0,0,0,0,3810.6525
2,0,0,1,1,4435.7137
2,0,0,1,1,4369.3002
2,0,0,0,0,3782.2342
2,1,0,1,1,4019.2162
2,1,1,1,1,3522.4973
2,0,0,1,1,4258.9812
2,0,0,1,1,4821.422
2,0,0,0,0,3987.6012
2,0,0,0,0,3724.3533
2,0,0,1,0,3251.4512
2,0,0,0,0,3079.5385
2,0,0,0,0,3198.665
2,0,0,0,0,3217.9912
2,0,0,0,0,4811.043
2,0,0,0,0,4864.8956
2,0,0,0,0,3079.5385
2,0,0,0,0,3528.4969
2,0,0,0,0,3198.665
2,0,0,1,1,5474.8629
2,0,0,1,1,4118.4624
2,0,0,1,1,4899.0958
2,0,0,0,0,4055.3682
2,0,0,0,0,3218.3842
2,0,0,1,1,3963.9438
2,0,0,1,1,4637.2263
2,0,0,0,0,3570.8182
2,0,0,0,0,4090.1701
2,0,0,0,0,3952.631
2,0,0,1,1,3875.0761
2,0,0,1,0,4970.4456
2,0,0,0,0,6033.2435
2,0,0,1,1,4041.2833
2,0,0,1,1,3354.3665
2,0,0,0,0,3531.5008
2,0,0,1,1,5618.6949
2,0,0,1,1,3445.67
2,0,0,1,1,4231.7084
2,0,0,1,1,3942.4781
2,0,0,0,0,4671.0956
2,0,0,0,0,3888.6385
2,0,0,1,1,3526.2447
2,0,0,0,0,3666.217
2,0,0,1,1,4071.157
2,0,0,0,0,3269.0136
2,0,0,1,1,4807.9847
2,0,0,1,1,5398.8986
2,0,0,1,1,672.1613
2,0,0,1,0,647.9463
2,0,0,0,0,689.0988
2,0,0,1,0,1010.0934
2,0,0,0,1,927.3804
2,0,0,0,1,1188.3739
2,0,0,0,0,751.7719
2,0,0,0,0,707.3488
2,0,0,0,0,701.7828
2,0,0,0,0,808.7099
2,0,0,0,0,709.2993
2,0,0,1,1,883.3613
2,0,0,1,1,688.1621
2,0,0,0,0,706.7968
2,0,0,0,0,772.0044
2,0,0,0,0,678.2174
2,0,0,0,0,678.2174
2,0,0,1,0,772.0044
2,0,0,0,0,677.5158
2,0,0,0,0,678.2174
2,0,0,1,1,821.8974
2,0,0,1,1,831.4221
2,0,0,1,1,971.6807
2,0,0,1,1,818.7254
2,0,0,0,0,0.0
2,0,0,0,0,962.0257
2,0,0,0,0,808.5894
2,0,0,0,0,749.9657
2,0,0,0,0,637.3766
2,0,0,1,1,726.245
2,0,0,0,1,0.0
2,0,0,1,1,890.0809
2,0,0,1,1,1048.6831
2,0,0,0,0,609.6152
2,0,0,0,0,1262.9254
2,0,0,0,0,1249.2258
2,0,0,0,0,925.7288
2,0,0,1,1,958.6172
2,0,0,1,1,1232.1263
2,0,0,0,0,915.34
2,0,0,0,0,925.4638
2,0,0,0,0,941.1871
2,0,0,1,1,1343.3381
2,0,0,1,1,1528.9536
2,0,0,1,0,823.6691
2,0,0,0,0,790.8254
2,0,0,0,0,1100.0514
2,0,0,1,0,1415.1377
2,0,0,1,1,1148.0453
2,0,0,1,0,956.8734
2,0,0,1,1,1100.9081
2,0,0,0,0,999.2622
2,0,0,0,0,1150.2535
2,0,0,1,1,783.2264
2,0,0,0,1,1089.7487
2,0,0,0,1,1058.1072
2,0,0,1,1,824.6491
2,0,0,0,0,925.9008
2,0,0,0,0,1042.8684
2,0,0,1,1,1055.7066
2,0,0,1,1,2183.5749
2,0,0,0,1,1222.4249
2,1,0,1,1,962.6676
2,0,0,1,1,1144.0608
2,0,0,1,0,833.2062
2,0,0,1,0,817.8373
2,0,0,0,0,806.9445
2,0,0,1,1,1332.2926
2,0,0,0,0,838.1506
2,0,0,0,0,1123.6906
2,0,0,1,1,1373.0341
2,0,0,1,1,1069.6983
2,0,0,1,1,848.1081
2,0,0,1,1,659.033
2,0,0,1,1,981.6904
2,0,0,1,1,1048.3718
2,0,0,1,1,1213.9334
2,0,0,1,1,1100.2147
2,0,0,1,1,1183.2072
2,0,0,0,0,860.9832
2,0,0,0,0,956.5902
2,0,0,0,0,1049.5622
2,0,0,0,0,1203.5809
2,0,0,0,0,853.9334
2,0,0,0,0,1041.9429
2,0,0,0,0,1299.3425
2,0,0,0,0,943.8971
2,0,0,0,0,862.4351
2,0,0,0,0,1172.6981
2,0,0,1,1,1000.7626
2,0,0,0,0,998.8924
2,0,0,1,1,929.4507
2,0,0,1,1,1241.8463
2,0,0,1,1,1133.17
2,0,0,0,0,1044.1551
2,0,0,1,1,969.7296
2,0,0,1,0,930.1598
2,0,0,0,0,928.0571
2,0,0,0,0,997.3947
2,0,0,1,1,963.0613
2,0,0,1,1,845.9516
2,0,0,0,0,1117.0503
2,0,0,1,0,1192.7258
2,0,0,1,1,1238.5399
2,0,0,1,1,987.673
2,0,0,0,0,862.276
2,0,0,1,1,1334.2931
2,0,0,1,1,1011.2194
2,0,0,1,1,974.7242
2,0,0,1,1,1091.385
2,0,0,0,1,834.4573
2,0,0,1,1,1009.0426
2,0,0,1,1,965.9814
2,0,0,1,1,1221.0273
2,0,0,1,1,1073.3651
2,0,0,0,0,981.972
2,0,0,1,1,1205.3881
2,0,0,1,1,960.1534
2,0,0,0,0,1011.093
2,0,0,0,0,849.1866
2,0,0,0,0,912.6532
2,0,0,1,1,1413.7944
2,0,0,1,1,1438.9751
2,0,0,0,0,859.3715
2,0,0,0,0,923.8553
2,0,0,0,0,995.1913
2,0,0,1,1,995.6655
2,0,0,1,1,3463.9586
2,0,0,1,1,3382.6434
2,0,0,0,0,3385.3315
2,0,0,1,1,4362.9997
2,0,0,1,1,4150.2514
2,0,0,0,0,4740.2844
2,0,0,0,0,3441.6388
2,0,0,0,0,3131.1774
2,0,0,0,0,3894.3893
2,0,0,0,0,2982.5487
2,0,0,0,1,4425.9419
2,0,0,0,0,4206.6724
2,0,0,0,1,4866.1777
2,0,0,1,1,5157.0269
2,0,0,1,1,4842.0481
2,0,0,1,1,4707.4727
2,0,0,0,0,4701.4503
2,0,0,0,0,3208.5912
2,0,0,0,0,4146.1317
2,0,0,1,1,4017.5044
2,0,0,1,1,6796.0926
2,0,0,1,0,4793.483
2,0,0,1,1,5888.0536
2,0,0,1,1,4636.0574
2,0,0,1,1,4428.4208
2,0,0,1,1,3993.2565
2,0,0,1,1,4073.0167
2,0,0,1,1,4777.0226
2,0,0,0,0,4589.3635
2,0,0,0,0,4849.4532
2,0,0,0,0,5324.0766
2,0,0,1,1,4608.8832
2,0,0,1,1,4199.5832
2,0,0,1,1,7174.8366
2,0,0,1,1,5275.4317
2,0,0,1,1,4112.2404
2,0,0,1,1,3897.14
2,0,0,0,0,3834.6421
2,0,0,0,0,3991.7529
2,0,0,1,1,4905.5603
2,0,0,1,1,5814.8824
2,0,0,0,0,6116.4514
2,0,0,1,1,4793.483
2,0,0,0,0,6133.0379
2,0,0,0,0,4349.5719
2,0,0,0,0,4271.0467
2,0,0,0,0,5521.7295
2,0,0,0,0,3894.3893
2,0,0,0,0,3178.3166
2,0,0,1,0,3178.3166
2,0,0,0,0,3894.3893
2,0,0,0,0,3831.3487
2,0,0,1,0,4522.68
2,0,0,0,0,3519.8831
2,0,0,0,0,3965.9058
2,0,0,0,0,4445.1355
2,0,0,0,0,3340.0518
2,0,0,1,1,4017.5044
2,0,0,0,0,0.0
2,0,0,1,1,4566.9869
2,0,0,1,1,4060.0866
2,0,0,0,0,3506.4959
2,0,0,0,0,3854.1708
2,0,0,0,0,4031.752
2,0,0,1,1,5165.5458
2,0,0,1,1,5131.7466
2,0,0,0,0,4699.3886
2,0,0,0,0,4005.9476
2,0,0,1,1,3783.4087
2,0,0,1,1,3551.6573
2,0,0,0,0,4124.8168
2,0,0,0,0,6151.3195
2,0,0,0,0,3694.2448
2,0,0,1,0,4243.4483
2,0,0,1,1,5117.868
2,0,0,1,1,3977.3766
2,0,0,1,1,4236.9069
2,0,0,0,0,3519.8831
2,0,0,0,0,3926.3431
2,0,0,1,1,4978.311
2,0,0,1,1,3971.7065
2,0,0,0,0,4160.4665
2,0,0,1,1,4290.9009
2,0,0,1,1,5117.868
2,0,0,0,0,5521.7295
2,0,0,0,0,3903.5823
2,0,0,0,0,3501.6663
2,0,0,0,0,4037.9382
2,0,0,0,0,3661.2695
2,0,0,1,1,4787.8224
2,0,0,1,1,4055.2625
2,0,0,0,0,5797.5539
2,0,0,0,1,4656.6635
2,0,0,1,1,3738.1289
2,0,0,1,1,3815.4716
2,0,0,0,0,3361.647
2,0,0,0,1,5615.1983
2,0,0,0,0,3599.3605
2,0,0,0,0,3969.66
2,0,0,0,0,4516.1504
2,0,0,0,0,3854.1708
2,0,0,0,0,4201.9511
2,0,0,0,0,5117.868
2,0,0,1,1,4571.4272
2,0,0,0,0,4010.8899
2,0,0,0,1,5797.5539
2,0,0,0,0,4005.9476
2,0,0,0,0,3949.472
2,0,0,0,0,3552.5342
2,0,0,0,0,4248.6135
2,0,0,0,0,3617.645
2,0,0,0,0,3518.2384
2,0,0,1,1,3765.4055
2,0,0,0,0,3385.3315
2,0,0,0,0,3745.3906
2,0,0,1,0,4222.0577
2,0,0,1,1,3519.6157
2,0,0,1,1,3442.5402
2,0,0,1,1,3962.7524
2,0,0,1,1,5442.1214
2,0,0,1,0,3952.7732
2,0,0,1,0,3767.5233
2,0,0,0,0,3743.1448
2,0,0,0,0,5521.7295
2,0,0,0,0,4143.8267
2,0,0,1,1,4343.2344
2,0,0,1,1,3878.1329
2,0,0,0,0,3558.767
2,0,0,1,1,3078.873
2,0,0,1,1,3037.2942
2,0,0,1,1,3292.187
2,0,0,1,1,4053.7714
2,0,0,0,0,3643.393
2,0,0,1,1,3550.9723
2,0,0,1,1,4071.2857
2,0,0,1,1,4053.7714
2,0,0,0,0,5236.1987
2,0,0,0,0,3884.2087
2,0,0,0,1,4101.2439
2,0,0,1,1,3152.2556
2,0,0,1,1,3887.2878
2,0,0,0,0,2807.7424
2,0,0,1,1,3714.8196
2,0,0,0,0,3874.6826
2,0,0,1,1,3857.0353
2,0,0,1,1,5436.4743
2,0,0,0,0,3261.9993
2,0,0,0,0,3666.4933
2,0,0,0,0,4288.3985
2,0,0,1,1,4659.6569
2,0,0,1,1,4406.2086
2,0,0,0,0,4592.3287
2,0,0,0,0,4394.6191
2,0,0,0,0,4111.112
2,0,0,0,0,4174.0752
2,0,0,1,0,3736.9063
2,0,0,0,0,3675.8474
2,0,0,1,1,4659.6569
2,0,0,1,1,4581.0995
2,0,0,1,1,5028.424
2,0,0,1,1,3581.021
2,0,0,1,1,3454.3079
2,0,0,1,1,4714.3267
2,0,0,1,1,4714.3267
2,0,0,0,0,3300.5926
2,0,0,0,0,3054.0566
2,0,0,0,0,3259.5347
2,0,0,0,0,3629.1379
2,0,0,0,0,2536.6582
2,0,0,1,1,3760.5447
2,0,0,0,0,3417.5811
2,0,0,1,1,6759.4702
2,0,0,1,1,5968.6761
2,0,0,1,0,3477.6231
2,0,0,0,0,3749.8121
2,0,0,1,1,4261.0916
2,0,0,1,1,4001.8932
2,0,0,1,1,3512.7549
2,0,0,1,0,2879.8732
2,0,0,0,0,3077.3539
2,0,0,1,0,3095.8096
2,0,0,1,1,3418.0036
2,0,0,1,1,4475.5168
2,0,0,0,0,2587.2385
2,0,0,0,0,2349.6683
2,0,0,1,1,3884.3506
2,0,0,1,1,3744.402
2,0,0,1,1,4209.0577
2,0,0,1,1,2995.7252
2,0,0,0,0,4143.3388
2,0,0,1,1,3725.0059
2,0,0,0,0,2933.2617
2,0,0,1,1,2933.2617
2,0,0,0,0,5151.6431
2,0,0,0,0,2844.6837
2,0,0,0,0,4174.0752
2,0,0,0,0,3622.872
2,0,0,0,0,2298.0609
2,0,0,0,0,2277.5252
2,0,0,0,0,2912.9468
2,0,0,0,0,1893.1955
2,0,0,1,1,2081.4152
2,0,0,1,1,2305.8633
2,0,0,0,0,2619.7299
2,0,0,1,1,2577.8543
2,0,0,0,0,3008.9213
2,0,0,0,1,2375.852
2,0,0,1,1,2953.629
2,0,0,1,0,1988.2033
2,0,0,1,0,2059.6635
2,0,0,0,0,2506.041
2,0,0,0,0,2371.9486
2,0,0,1,0,2506.041
2,0,0,1,1,2577.1355
2,0,0,1,1,2215.7174
2,0,0,1,1,2408.576
2,0,0,0,0,2587.2599
2,0,0,0,0,2481.2398
2,0,0,1,1,2322.0537
2,0,0,1,1,2035.7909
2,0,0,0,0,2200.2805
2,0,0,0,0,2566.6195
2,0,0,0,0,2605.5699
2,0,0,1,0,2235.6958
2,0,0,1,1,2995.0877
2,0,0,1,1,2767.8407
2,0,0,1,1,2461.328
2,0,0,1,1,2007.5514
2,0,0,1,1,2226.7244
2,0,0,1,1,2452.1318
2,0,0,0,0,2775.9681
2,0,0,0,0,2604.1299
2,0,0,0,0,2200.2805
2,0,0,1,1,3229.1983
2,0,0,0,1,2133.3422
2,0,0,1,1,2702.8906
2,0,0,1,1,2345.0467
2,0,0,1,1,2395.9493
2,0,0,1,1,3034.3737
2,0,0,0,0,2699.3867
2,0,0,0,0,2588.6042
2,0,0,0,0,2641.8902
2,0,0,0,1,2893.7712
2,0,0,1,1,2483.2377
2,0,0,0,0,1801.1788
2,0,0,0,0,2752.6832
2,0,0,1,1,2586.1824
2,0,0,1,1,2531.2535
2,0,0,1,1,2376.3731
2,0,0,1,0,2244.6486
2,0,0,1,1,2528.6372
2,0,0,1,1,3051.3687
2,0,0,1,1,3323.5776
2,0,0,1,1,2264.457
2,0,0,1,1,1977.2608
2,0,0,1,1,1521.7671
2,0,0,1,1,1599.717
2,0,0,1,1,1537.7649
2,0,0,1,1,2584.9135
2,0,0,1,1,2220.714
2,0,0,1,1,1716.6278
2,0,0,1,1,1705.0261
2,0,0,0,1,1647.3465
2,0,0,1,1,1880.2414
2,0,0,0,0,2321.9426
2,0,0,0,0,1948.2285
2,0,0,0,0,1428.3594
2,0,0,1,1,1582.3889
2,0,0,1,1,1428.3594
2,0,0,0,0,1471.6821
2,0,0,0,0,1597.2091
2,0,0,0,0,1717.2401
2,0,0,0,0,1934.7002
2,0,0,0,0,1881.9431
2,0,0,1,1,2154.2186
2,0,0,1,1,2499.4786
2,0,0,0,0,2038.2951
2,0,0,1,1,2412.9082
2,0,0,1,1,2546.7554
2,0,0,1,1,2780.3674
2,0,0,1,1,1812.8914
2,0,0,1,1,1819.3575
2,0,0,0,0,2108.1259
2,0,0,1,1,2398.3316
2,1,1,1,1,1827.034
2,0,0,0,0,2860.235
2,0,0,0,0,1651.8185
2,0,0,0,0,1536.7474
2,0,0,0,0,1496.5009
2,0,0,1,1,2344.0315
2,0,0,0,0,2796.0577
2,0,0,1,1,2378.8735
2,0,0,1,1,2886.7609
2,0,0,0,0,1772.902
2,0,0,1,1,1714.2895
2,0,0,1,1,2156.4708
2,0,0,1,1,2336.0932
2,0,0,0,0,2269.9843
2,0,0,1,1,1999.4926
2,0,0,0,0,1692.1748
2,0,0,0,0,1739.448
2,0,0,1,1,2893.2361
2,0,0,1,1,2889.4394
2,0,0,0,0,1769.3253
